,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
Career,,,,,,35.0,84,,1983-06-13,,,,,,,,,,,,,,,,,0.0,4.0,5.0,0.0,,112.0,84.0,6-1,,,14.0,0.0,,,,,,,,23.0,,,,,,,Gerald Sensabaugh,,,,38.0,,,,,,SensGe20,,,,,,,,,,,,,,,,,,,,,,,2.0,,Career,327,,,,,,,,,,,212,,,,,,,,,,0.0,83.0
Career,,32.5,32.5,,,7.0,0.0,2.0,1984-01-12,1,,2.0,,,,,,,,,,,,,,,,,,,52.0,,6-3,0.0,,,,0.0,,,,,,,,,33.0,66,,,,Daniel Sepulveda,,32.5,,,100.0,0.0,0.0,65.0,32.5,SepuDa20,,,,,221,,118.7,,,,,,,,,,,,,,,,0.0,,Career,6.0,,,,,0.0,9657,,,,,229,,0.0,,32.5,1.3,,43.7,,,,
Career,,,,,,21.0,65,,1984-09-22,,,,,,,,,,,,,,,,,0.0,5.0,0.0,10.0,,57.0,41.0,5-10,,,4.0,1.0,,,,,,,,27.0,,,,,,,Clint Session,,,,8.0,,,,,,SessCl99,,,,,,,,,,,,,,,,,,,,,,,2.5,,Career,230,,,,,,,,,,,222,,,,,,,,,,10.0,38.0
Career,,,,,,5.0,1.0,,1984-03-03,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,19.0,12.0,6-4,,,,,,,,,,,,,,,,,,,Mark Setterstrom,,,,,,,,,,SettMa20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,0.0,,,,,,,,,,,318,,,,,,,,,,0.0,
Career,,,,,,3.0,7,,1997-07-11,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,6-3,,,,,,,,,,,,,,,,,,,Tim Settle,,,,,,,,,,SettTi00,,,,,,,,,,,,,,,,,,,,,,,2.0,,Career,15,,,,,,,,,,,308,,,,,,,,,,,
Career,,,,,,45.0,,,1979-03-30,,,,,,,,,,,,,,,,,1.0,0.0,4.0,-13.0,,104.0,88.0,6-3,,,,,,,,,,,,,,,,,,,Rich Seubert,,,,,,,,,,SeubRi20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,310,,,,,,,,,,-13.0,
Career,,,,,,15.0,,,1993-10-29,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,52.0,31.0,6-4,,,,,,,,,,,,,,,,,,,Isaac Seumalo,,,,,,,,,,SeumIs00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,303,,,,,,,,,,0.0,
Career,,,,,,4.0,6,,1982-06-15,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,43.0,2.0,6-3,,,,,,,,,,,,,,,,,,,Adam Seward,,,,,,,,,,SewaAd20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,40,,,,,,,,,,,250,,,,,,,,,,0.0,
Career,,,,,,3.0,6,,1993-11-30,,,,,,,,,,,,,,,,,,,,,,31.0,5.0,6-0,,,0,0,,,,,,,,0,,,,,,,Kevon Seymour,,,,7,,,,,,SeymKe00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,38,,,,,,,,,,,185,,,,,,,,,,,0
Career,,,,,,113.0,172,,1979-10-06,,,,,,,,,,,,,,,,,0.0,4.0,8.0,81.0,,164.0,157.0,6-6,,,2,0,,,,,,,,6,,,,,,,Richard Seymour,,,,39,,,,,,SeymRi00,,,,,,,,,,,,,,,,,,,,,,,57.5,,Career,326,,,,,,,,,,,317,,,,,,,,,,81.0,6
Career,,,,,,0.0,0.0,,1992-08-02,,,,,,,,,,,,,,,,,,,,,,8.0,,6-2,,,,,,,,,,,,,,,,,,,Al-Hajj Shabazz,,,,,,,,,,ShabAl00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,1.0,,,,,,,,,,,200,,,,,,,,,,,
Career,,,,,,46.0,,,1980-03-02,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,132.0,93.0,6-5,,,,,,,,,,,,,,,,,,,Kevin Shaffer,,,,,,,,,,ShafKe20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,318,,,,,,,,,,0.0,
Career,,,,,249.0,2.0,,,1994-10-24,,78.8,,,,,,,,,,,,,,,1,,,,,27.0,13.0,6-6,,,,,,0.0,0.0,1.0,,,,,0.0,,,,31,,Adam Shaheen,,,,,,,,,,ShahAd00,,,,,,,,4,249,9.2,9.6,26,1.0,,,,,,,4,,,,,Career,,,,,33,,,,26,,,257,249,,,,,0.0,,,9.6,,
Career,,,,,,50.0,169,,1979-11-23,,,,,,,,,,,,,,,,,0.0,6.0,4.0,38.0,,133.0,105.0,6-2,,,3.0,0.0,,,,,,,,13.0,,,,,,,Scott Shanle,,,,21.0,,,,,,ShanSc20,,,,,,,,,,,,,,,,,,,,,,,9.0,,Career,416,,,,,,,,,,,245,,,,,,,,,,38.0,28.0
Career,,,,,1604.0,116.0,209,,1975-11-03,,,,,,,,,,,,,,,,,3.0,8.0,8.0,120.0,,205.0,182.0,6-2,,,63.0,11.0,,0.0,7.0,2.0,,,,99.0,4.0,,,23.0,,,Darren Sharper,,,,123.0,,,,,,SharDa00,,0.0,65.0,11.0,,,,,,,,,,,,,,,,,,,7.5,,Career,740,,,,,,,,,,,210,,,,,,3.5,,5.9,,120.0,1412.0
Career,,,,,,11.0,59,,1988-01-01,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,,47.0,21.0,6-0,,,1.0,0.0,,,,,,,,0.0,,,,,,,Darryl Sharpton,,,,3.0,,,,,,SharDa01,,,,,,,,,,,,,,,,,,,,,,,1.0,,Career,117,,,,,,,,,,,229,,,,,,,,,,0.0,-2.0
Career,,,,,147,0.0,,,1994-04-25,,55.6,,,,,,,,,,,,,,,0,,,,,3.0,1.0,5-11,,,,,,0.0,19.0,1.0,,,,,19.0,,,16,21,,Hunter Sharp,,,,,,,,,,SharHu01,,0,74,8,,,,1,54,18.0,10.8,5,1.7,,,,,,,1,,,,,Career,,,,,9,,,,5,,,199,54,,,,,19.0,,9.3,10.8,,
Career,,,,,,11.0,,,1994-12-23,,55.8,,,,,,,,,,,,,,,0,,,,,47.0,29.0,6-2,,,,,,,,,,,,,,,,,47,16.0,Tajae Sharpe,,,,,,,,,,SharTa00,,,,,,,,8,1167,24.8,12.7,92,2.0,2.0,0.0,0.0,17.0,8.5,0.4,8,,,,,Career,,,,,165,,,,94,,,194,1184,,,,,,,,12.6,,
Career,,,,,,10.0,,,1991-05-05,,,,,,,,,,,,,,,,,1.0,0.0,1.0,-2.0,,76.0,15.0,6-3,,,,,,,,,,,,,,,,,,,Tyler Shatley,,,,,,,,,,ShatTy00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,310,,,,,,,,,,-2.0,
Career,,,,,,26.0,33,,1986-09-23,,,,,,,,,,,,,,,,,0.0,3.0,4.0,6.0,,75.0,48.0,6-5,,,0.0,0.0,,,,,,,,0.0,,,,,,,Matt Shaughnessy,,,,2.0,,,,,,ShauMa99,,,,,,,,,,,,,,,,,,,,,,,18.5,,Career,143,,,,,,,,,,,260,,,,,,,,,,6.0,0.0
Career,,3.28,4.7,,,0.0,,28,1991-09-19,,,14,,,,,,,,,,,,,,1,,,,,1.0,1.0,6-0,3.6,,,,1,,,,,,,,,49,,,,7,Connor Shaw,,4.69,,,50.0,0.0,0,177,6.3,ShawCo00,,,,,,0-1-0,55.2,,,,,,,7,7.0,0,9,1.3,9.0,0,,,,,Career,,,,,,4,,,7,,,206,9,27,,12.6,177.0,,,,1.3,,
Career,,,,,,7.0,32,,1992-03-27,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,55.0,14.0,6-1,,,1.0,0.0,,,,,,,,0.0,,,,,,,Josh Shaw,,,,7.0,,,,,,ShawJo00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,95,,,,,,,,,,,200,,,,,,,,,,0.0,0.0
Career,,,,,,1.0,3,,1979-09-07,,,,,,,,,,,,,,,,,,,,,,14.0,,6-3,,,,,,,,,,,,,,,,,,,Josh Shaw,,,,,,,,,,ShawJo20,,,,,,,,,,,,,,,,,,,,,,,1.0,,Career,8,,,,,,,,,,,305,,,,,,,,,,,
Career,,,,,,8.0,31,,1984-03-27,,,,,,,,,,,,,,,,,0.0,3.0,2.0,0.0,,80.0,3.0,6-2,,,,,,,,,,,,,,,,,,,Tim Shaw,,,,,,,,,,ShawTi99,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,97,,,,,,,,,,,236,,,,,,,,,,0.0,
Career,,,,,,28.0,97,,1992-09-06,,,,,,,,,,,,,,,,,0.0,7.0,3.0,3.0,,46.0,41.0,6-1,,,7,0,,,,,,,,2,,,,,,,Ryan Shazier,,,,25,,,,,,ShazRy00,,,,,,,,,,,,,,,,,,,,,,,7.0,,Career,202,,,,,,,,,,,230,,,,,,,,,,3.0,2
Career,,,,,,11.0,43.0,,1989-06-28,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,,66.0,23.0,6-2,,,2.0,0.0,,,,,,,,40.0,,,,,,,DeShawn Shead,,,,24.0,,,,,,SheaDe00,,,,,,,,,,,,,,,,,,,,,,,1.0,,Career,128.0,,,,,,,,,,,212,,,,,,,,,,0.0,42.0
Career,,,,,,59.0,123,,1989-05-10,,,,,,,,,,,,,,,,,0.0,13.0,3.0,5.0,,134.0,103.0,6-3,,,0,0,,,,,,,,0,,,,,,,Jabaal Sheard,,,,27,,,,,,SheaJa00,,,,,,,,,,,,,,,,,,,,,,,51.5,,Career,264,,,,,,,,,,,268,,,,,,,,,,5.0,0
Career,,,,,,0.0,,,1985-03-31,,,,,,,,,,,,,,,,,0,,,,,2.0,,5-11,,,,,,,,,,,,,,,,,,5,Kory Sheets,,,,,,,,,,SheeKo00,,,,,,,,,,,,,,1,0.5,0,5,5.0,2.5,0,,,,,Career,,,,,,,,,1,,,203,5,,,,,,,,5.0,,
Career,,,,,,1.0,2.0,,1988-02-12,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,6-3,,,,,,,,,,,,,,,,,,,Cameron Sheffield,,,,,,,,,,ShefCa99,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,7.0,,,,,,,,,,,256,,,,,,,,,,,
Career,,,,,,31.0,99,,1993-08-20,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,75.0,59.0,6-2,,,0.0,0.0,,,,,,,,0.0,,,,,,,Danny Shelton,,,,1.0,,,,,,ShelDa01,,,,,,,,,,,,,,,,,,,,,,,4.5,,Career,111,,,,,,,,,,,345,,,,,,,,,,0.0,0.0
Career,,,,,,19.0,47,,1989-03-04,,,,,,,,,,,,,,,,,0.0,4.0,1.0,0.0,,92.0,31.0,6-2,,,2.0,1.0,,,,,,,,22.0,,,,,,,Derrick Shelby,,,,6.0,,,,,,ShelDe00,,,,,,,,,,,,,,,,,,,,,,,10.0,,Career,106,,,,,,,,,,,280,,,,,,,,,,0.0,24.0
Career,,,,,,54.0,1.0,,1976-03-21,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,146.0,127.0,6-6,,,,,,,,,,,,,,,,,,,L.J. Shelton,,,,,,,,,,ShelL.20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,0.0,,,,,,,,,,,345,,,,,,,,,,0.0,
Career,,,,,,2.0,27,,1991-12-24,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,6-1,,,,,,,,,,,,,,,,,,,Prince Shembo,,,,,,,,,,ShemPr00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,33,,,,,,,,,,,253,,,,,,,,,,,
Career,,,,,456,1.0,1,,1993-03-29,,,,,,,,,,,,,,,,,,,,,,11.0,,5-11,,,,,,0,456,21,,,,,41,,,,,,JaCorey Shepherd,,,,,,,,,,ShepJa00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,1,,,,,,,,,,,199,,,,,,21.7,,,,,
Career,,,,,17.0,30.0,148,,1988-01-02,,,,,,,,,,,,,,,,,0.0,1.0,2.0,0.0,,107.0,64.0,6-2,,,2.0,0.0,,0.0,0.0,1.0,,,,12.0,0.0,,,,,,Kelvin Sheppard,,,,11.0,,,,,,ShepKe00,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,Career,281,,,,,,,,,,,249,,,,,,0.0,,,,0.0,17.0
Career,,,,,542.0,50.0,44,,1981-04-08,,,,,,,,,,,,,,,,,0.0,3.0,1.0,0.0,,126.0,79.0,5-10,,,19.0,3.0,,0.0,16.0,1.0,,,,102.0,16.0,,,39.0,,,Lito Sheppard,,,,86.0,,,,,,ShepLi99,,0.0,66.0,8.0,,,,,,,,,,,,,,,,,,,3.0,,Career,306,,,,,,,,,,,194,,,,,,16.0,,8.3,,0.0,460.0
Career,,,,,,1.0,2.0,,1988-02-13,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,6-2,,,,,,,,,,,,,,,,,,,Malcolm Sheppard,,,,,,,,,,ShepMa00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,11.0,,,,,,,,,,,291,,,,,,,,,,,
Career,,,,,,6.0,15,,1993-09-10,,,,,,,,,,,,,,,,,,,,,,25.0,5.0,6-4,,,,,,,,,,,,,,,,,,,Nathan Shepherd,,,,,,,,,,ShepNa00,,,,,,,,,,,,,,,,,,,,,,,2.0,,Career,11,,,,,,,,,,,315,,,,,,,,,,,
Career,,,,,940.0,6.0,4.0,,1990-09-17,,51.7,,,,,,,,,,,,,,,1,2.0,1.0,0.0,,87.0,9.0,6-1,,,,,,0.0,65.0,3.0,,,,,33.0,,,,49,11.0,Russell Shepard,,,,,,,,,,ShepRu00,,,,,,,,6,847,9.7,14.1,60,0.7,3.0,0.0,0.0,28.0,9.3,0.3,6,,,0.0,,Career,41.0,,,,116,,,,63,,,195,875,,,,,21.7,,,13.9,0.0,
Career,,,,,,22.0,,,1993-02-10,,65.2,,,,,,,,,,,,,,,2,0.0,1.0,0.0,,53.0,52.0,5-10,,,,,,,,,,,,,,,,,77,27,Sterling Shepard,,,,,,,,,,ShepSt00,,,,,,,,17,2862,54.0,11.6,247,4.7,16,0.3,0,140,8.8,2.6,17,,,0.0,,Career,,,,,379,,,,263,,,201,3002,,,,,,,,11.4,0.0,
Career,,,,,668.0,6.0,7.0,,1988-12-11,,75.6,,,,,,,,,,,,,,,1,5.0,3.0,11.0,,140.0,34.0,5-10,,,,,,0.0,45.0,5.0,,,,,13.0,,,,36,9.0,Anthony Sherman,,,,,,,,,,SherAn00,,,,,,,,3,547,3.9,8.4,65,0.5,25.0,0.2,1.0,65.0,2.6,0.5,4,,,0.0,,Career,52.0,,,,86,,,,90,,,242,612,,,,,9.0,,,6.8,11.0,
Career,,,,,,3.0,,,1989-04-23,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,20.0,1.0,6-5,,,,,,,,,,,,,,,,,,,Derek Sherrod,,,,,,,,,,SherDe00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,312,,,,,,,,,,0.0,
Career,,,,,3919,14.0,15.0,,1987-09-30,,,,,,,,,,,,,,,,,9.0,1.0,8.0,0.0,,128.0,6.0,5-10,,,1.0,0.0,,0.0,1416.0,57.0,,,,0.0,78.0,,,86.0,,,Marcus Sherels,,,,11.0,,,,,,SherMa20,,5.0,2503.0,243.0,,,,,,,,,,,,,,,,,,,1.0,,Career,95.0,,,,,,,,,,,175,,,,,,24.8,,10.3,,0.0,0.0
Career,,,,,538.0,104.0,108,,1988-03-30,,,,,,,,,,,,,,,,,2.0,5.0,6.0,14.0,,134.0,128.0,6-3,,,35,3,,,,,,,,58,,,,64.0,,,Richard Sherman,,,,114,,,,,,SherRi00,,0.0,64.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,Career,358,,,,,,,,,,,195,,,,,,,,16.0,,14.0,460
Career,,,,,305.0,2.0,0.0,,1996-02-26,,56.1,,,,,,,,,,,,,,,0,0.0,1.0,0.0,,29.0,3.0,6-1,,,,,,0.0,15.0,1.0,,,,,15.0,,,,38,,Trent Sherfield,,,,,,,,,,SherTr00,,,,,,,,1,290,10.0,12.6,23,0.8,,,,,,,1,,,0.0,,Career,1.0,,,,41,,,,23,,,219,290,,,,,15.0,,,12.6,0.0,
Career,,,,,2692.0,25.0,,,1980-06-18,,62.2,,,,,,,,,,,,,,,2,0.0,6.0,0.0,,149.0,90.0,6-4,,,,,,0.0,13.0,3.0,,,,,8.0,,,,79,,Visanthe Shiancoe,,,,,,,,,,ShiaVi00,,,,,,,,27,2679,18.0,10.9,245,1.6,,,,,,,27,,,0.0,,Career,,,,,394,,,,245,,,250,2679,,,,,4.3,,,10.9,0.0,
Career,,,,,677.0,29.0,35,,1987-12-08,,100.0,,,,,,,,,,,,,,,1.0,1.0,2.0,12.0,,96.0,64.0,5-11,,,19.0,0.0,,0.0,452.0,21.0,,,,62.0,49.0,,,0.0,12.0,,Sam Shields,,,,70.0,,,,,,ShieSa00,,0.0,-1.0,1.0,,,,0.0,12.0,0.1,12.0,1.0,0.0,,,,,,,0.0,,,1.0,,Career,232,,,,1.0,,,,1.0,,,178,12.0,,,,,21.5,,-1.0,12.0,12.0,202.0
Career,,,,,,34.0,,,1986-05-22,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,105.0,70.0,6-1,,,,,,,,,,,,,,,,,,,A.Q. Shipley,,,,,,,,,,ShipA.20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,307,,,,,,,,,,0.0,
Career,,,,,1060.0,7.0,,,1985-12-23,,66.9,,,,,,,,,,,,,,,2,,,,,24.0,6.0,5-11,,,,,,0.0,117.0,6.0,,,,,24.0,,,15.0,64,,Jordan Shipley,,,,,,,,,,ShipJo00,,0.0,85.0,13.0,,,,4,858,35.8,10.9,79,3.3,,,,,,,4,,,,,Career,,,,,118,,,,79,,,190,858,,,,,19.5,,6.5,10.9,,
Career,,,,,,0.0,4,,1985-09-30,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,7.0,,6-5,,,,,,,,,,,,,,,,,,,Jason Shirley,,,,,,,,,,ShirJa99,,,,,,,,,,,,,,,,,,,,,,,2.5,,Career,4,,,,,,,,,,,329,,,,,,,,,,0.0,
Career,,,,,,0.0,0.0,,1992-01-04,,,,,,,,,,,,,,,,,,,,,,6.0,,6-2,,,,,,,,,,,,,,,,,,,Josh Shirley,,,,,,,,,,ShirJo00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,2.0,,,,,,,,,,,235,,,,,,,,,,,
Career,,,,,,59.0,,,1980-08-18,,61.9,,,,,,,,,,,,,,,9,0.0,3.0,0.0,,136.0,129.0,6-5,,,,,,,,,,,,,,,,,66,6.0,Jeremy Shockey,,,,,,,,,,ShocJe00,,,,,,,,37,6143,45.2,11.2,547,4.0,1.0,0.0,0.0,6.0,6.0,0.0,37,,,0.0,,Career,,,,,884,,,,548,,,251,6149,,,,,,,,11.2,0.0,
Career,,31.0,31.0,,3243.0,20.0,,3.0,1987-12-22,,50.7,3.0,,,,,,,,,,,,,,4,,,,,70.0,43.0,6-0,0.0,,,,0.0,0.0,101.0,5.0,,,,,23.0,23.0,,27.0,80,12.0,Cecil Shorts,,17.67,,,100.0,66.7,2.0,53.0,17.7,ShorCe00,,0.0,120.0,21.0,,,158.3,14,2979,42.6,13.0,229,3.3,11.0,0.2,0.0,43.0,3.9,0.6,14,,,,,Career,,,,,452,0.0,,,240,,,200,3022,0.0,,17.7,0.8,20.2,,5.7,12.6,,
Career,,,,,,44.0,110,,1989-02-02,,,,,,,,,,,,,,,,,0.0,9.0,6.0,11.0,,96.0,73.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Kawann Short,,,,12.0,,,,,,ShorKa00,,,,,,,,,,,,,,,,,,,,,,,32.5,,Career,164,,,,,,,,,,,315,,,,,,,,,,11.0,0.0
Career,,,,,,0.0,,,1986-10-09,,25.0,,,,,,,,,,,,,,,0,,,,,10.0,3.0,6-4,,,,,,,,,,,,,,,,,28,,Mickey Shuler,,,,,,,,,,ShulMi01,,,,,,,,0,44,4.4,22.0,2,0.2,,,,,,,0,,,,,Career,,,,,8.0,,,,2,,,242,44,,,,,,,,22.0,,
Career,,,,,,6.0,10,,1978-11-14,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,56.0,6.0,6-5,,,0.0,0.0,,,,,,,,0.0,,,,,,,Junior Siavii,,,,2.0,,,,,,SiavJu20,,,,,,,,,,,,,,,,,,,,,,,1.0,,Career,46,,,,,,,,,,,315,,,,,,,,,,0.0,0.0
Career,,,,,,5.0,3.0,,1986-02-06,,,,,,,,,,,,,,,,,0.0,0.0,1.0,11.0,,50.0,,6-2,,,,,,,,,,,,,,,,,,,Lawrence Sidbury,,,,,,,,,,SidbLa99,,,,,,,,,,,,,,,,,,,,,,,5.0,,Career,15.0,,,,,,,,,,,267,,,,,,,,,,11.0,
Career,,,,,,1.0,6,,1995-09-07,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,6-6,,,0.0,0.0,,,,,,,,0.0,,,,,,,Zach Sieler,,,,2.0,,,,,,SielZa00,,,,,,,,,,,,,,,,,,,,,,,1.0,,Career,6,,,,,,,,,,,290,,,,,,,,,,,0.0
Career,,5.28,6.2,,,13.0,,841,1991-12-26,,,498,,,,,,,,,,,3.0,,,9.0,0.0,1.0,-1.0,2.0,27.0,25.0,6-3,2.9,,,,24,,,,,,,,,76,,,,15.0,Trevor Siemian,,5.8,,,59.2,3.6,30,5689,6.8,SiemTr00,,,,,,13-12-0,79.6,,,,,,,60.0,2.2,1.0,183.0,3.1,6.8,1.0,,,0.0,,Career,,,,,,66,,,60.0,,,220,183.0,424,,11.4,210.7,,,,3.1,-1.0,
Career,,,,,,17.0,,,1988-09-16,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,53.0,31.0,6-4,,,,,,,,,,,,,,,,,,,Amini Silatolu,,,,,,,,,,SilaAm00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,305,,,,,,,,,,0.0,
Career,,,,,,13.0,40,,1985-12-05,,,,,,,,,,,,,,,,,0.0,1.0,3.0,23.0,,74.0,16.0,6-2,,,2.0,0.0,,,,,,,,5.0,,,,,,,Brandon Siler,,,,4.0,,,,,,SileBr99,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,Career,140,,,,,,,,,,,241,,,,,,,,,,23.0,5.0
Career,,,,,,10.0,55,,1990-04-26,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,44.0,13.0,6-2,,,,,,,,,,,,,,,,,,,Sealver Siliga,,,,,,,,,,SiliSe00,,,,,,,,,,,,,,,,,,,,,,,6.5,,Career,47,,,,,,,,,,,345,,,,,,,,,,0.0,
Career,,,,,51.0,2.0,15,,1984-12-14,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,25.0,,5-11,,,0.0,0.0,,0.0,19.0,1.0,,,,0.0,19.0,,,7.0,,,Jamie Silva,,,,2.0,,,,,,SilvJa99,,0.0,32.0,7.0,,,,,,,,,,,,,,,,,,,0.0,,Career,33,,,,,,,,,,,204,,,,,,19.0,,4.6,,0.0,0.0
Career,,,,,,0.0,0,,1988-08-17,,,,,,,,,,,,,,,,,,,,,,12.0,,6-0,,,,,,,,,,,,,,,,,,,Mana Silva,,,,,,,,,,SilvMa00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,7,,,,,,,,,,,206,,,,,,,,,,,
Career,,,,,,3.0,10,,1988-05-09,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,14.0,6.0,6-3,,,1.0,0.0,,,,,,,,26.0,,,,,,,Ricardo Silva,,,,3.0,,,,,,SilvRi00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,33,,,,,,,,,,,225,,,,,,,,,,0.0,26.0
Career,,3.9,5.0,,,8.0,,511,1980-08-29,,100.0,297,,,,,,,,,,,3.0,,,10.0,0.0,2.0,-1.0,3.0,23.0,16.0,6-4,3.5,,,,18,,,,,,,,,78,,,0.0,12.0,Chris Simms,,4.92,,,58.1,2.3,12,3117,6.1,SimmCh00,,,,,,7-9-0,69.1,0.0,-3.0,-0.1,-3.0,1.0,0.0,33.0,1.4,1.0,48.0,1.5,2.1,1.0,,,0.0,,Career,,,,,1.0,49,,,34.0,,,230,45.0,361,,10.5,135.5,,,,1.3,-1.0,
Career,,,,,,26.0,78,,1993-11-19,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,58.0,48.0,6-2,,,11,1,,,,,,,,65,,,,,,,Justin Simmons,,,,28,,,,,,SimmJu00,,,,,,,,,,,,,,,,,,,,,,,2.0,,Career,211,,,,,,,,,,,202,,,,,,,,,,0.0,186
Career,,,,,,42.0,,,1979-03-11,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,84.0,83.0,6-3,,,,,,,,,,,,,,,,,,,Kendall Simmons,,,,,,,,,,SimmKe20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,315,,,,,,,,,,0.0,
Career,,3.42,4.4,,,1.0,,39,1988-09-27,,,19,,,,,,,,,,,,,,1,,,,,4.0,,6-3,2.6,,,,1,,,,,,,,,25,,,,22,Matt Simms,,4.0,,,48.7,2.6,1,195,5.0,SimmMa00,,,,,,,61.4,,,,,,,6,1.5,0,39,6.5,9.8,0,,,,,Career,,,,,,4,,,6,,,210,39,23,,10.3,48.8,,,,6.5,,
